Date,Name,Symbol,Price(USD),Price(ETH),Supply APY,Borrow APY,Total Supply,Total Borrow,Market Liquidity,# of Suppliers,# of Borrowers,ETH Borrow Cap,Reserves,Reserve Factor,Collateral Factor,cToken Minted,Exchange Rate
02/01/2021,0x,ZRX,1.0364864900668225,0.000372258393455789,0.008503207806094488165634511,0.077032919891577232636951392,129550647.94687982,19706969.566873364,107552130.618427116002997492,3640,234,0,1575179.222828299366794579350,0.25000000000000000,0.65000000000000000,6102289953.54717219,48.82214944934573
02/01/2021,Basic Attention Token,BAT,0.7641336597136679,0.000274441752281946,0.007414212039275497046776132,0.072300758648603234067125451,94981513.77040935,13399984.434474383,110135405.431066520552823862,6068,527,0,3371976.940683361529719455650,0.25000000000000000,0.65000000000000000,6035753092.33580409,48.55810269273169
02/01/2021,TrueUSD,TUSD,1.256286349833734,0.000451200418713989,0.001193110202662910727810774,0.008611024442172189220700657,75380382.83046208,11332929.458114037,50981738.477029351670361386,4,127,0,166.1779873732757595572250000,0.07500000000000000,0,2999986486.22130101,49.997650991001
02/01/2021,Wrapped BTC,WBTC,45853.49699130537,16.468472370742360000,0.004433793564707197159088613,0.052074858316451998580362453,1554277330.85068,169304019.46749473,30211.88878754,957,135,0,7.5771808200000000000000000,0.20000000000000000,0.65000000000000000,1693210.46944661,49.95223157756284
02/01/2021,Compound Governance Token,COMP,366.83561415145,0.131750522264484661,0.009620975417549034642553752,0.072256767673229804000100859,181947029.63774246,33292399.74991859,406296.076170977713303522,4274,92,90750.00000000000000000,1061.076751180269519821300000,0.25000000000000000,0.60000000000000000,24438851.97001213,49.27280917652363
02/01/2021,Uniswap,UNI,26.307829637550707,0.009448565408268699,0.001734084737219744249214435,0.044818798353476376821116301,376858182.1948076,19855495.62976893,13605501.962858807026883028,2368,133,11250000.00000000000000000,35295.24175902312857884035000,0.25000000000000000,0.60000000000000000,708947375.23460864,49.49041217849878
02/01/2021,DAI,DAI,1.2571004233884244,0.000451492796585315,0.025037157413040590901926852,0.041572579373479560346341044,4316872319.125845,3083278299.8840814,994686878.780666544949240531,18801,2825,0,13385785.97162909147601818385,0.15000000000000000,0.75000000000000000,159887470844.33606814,46.56023908847507
02/01/2021,USD Coin,USDC,1.256286349833734,0.000451200418713989,0.020224761474790004270047693,0.035759090022642306887764117,4210698739.3344607,2594161003.6847444,1293073168.848038,218339,2643,0,6314193.982426375000000000000,0.07500000000000000,0.75000000000000000,151990532111.82663293,45.3472553171149
02/01/2021,Ether,ETH,2784.32,1.000000000000000000,0.002247641924483412042003413,0.033158544681546453890986466,3395152244.2794123,292077422.01899457,1114846.086869588739775666,64810,912,0,363.9791160198135904873000000,0.20000000000000000,0.75000000000000000,60833514.95756453,49.888770865000005
03/01/2021,Augur,REP,37.32008975100675,0.013403664000907492,0.000000000000000000000000000,0.158229669148922244365171455,143670.06336775678,57363.54022173774,2700.839026538060637636,1376,153,0,388.2367867835104735178000000,1.00000000000000000,0,192093.02703098,49.898558135860256
03/01/2021,TrueUSD,TUSD,1.2633747376779536,0.000453746242413930,0.001268738426919581178246087,0.008880765447810912269199560,75805763.46481599,11752321.399004668,50700441.372244591367677237,4,128,0,169.9836147188656410996750000,0.07500000000000000,0,2999986486.22130101,49.997611881138276
03/01/2021,Wrapped BTC,WBTC,45206.542310982106,16.236115931711190500,0.000000000000000000000000000,0.023163769724921945199444822,162259757.25161222,41705.93935015905,3595.44511125,2265,324,0,7.0695571910000000000000000,1.00000000000000000,0.65000000000000000,177648.55703598,49.493954300000006
03/01/2021,Sai (Legacy Dai),SAI,14.716668253290228,0.005285552039022177,0.000000000000000000000000000,0.062499753384764347162126681,2717942.1604845654,81753.2019370279,205763.182711810431009619,5939,291,0,26633.71446697443674646300000,1.00000000000000000,0,8610103.68068068,46.62057984060263
03/01/2021,Compound Governance Token,COMP,338.59074657137995,0.121606261698145312,0.009192724078866522298563360,0.070909777171795267780539292,172567339.13583773,30730733.58580727,419965.124427909159129683,4282,92,90750.00000000000000000,1062.342865539379948156300000,0.25000000000000000,0.60000000000000000,25112359.20610153,49.27243181903342
03/01/2021,0x,ZRX,1.0134969018115807,0.000364001588111848,0.008507386636513226285556117,0.077048752399160007172680468,126648156.63200763,19271058.987741094,107522613.758546525519585613,3641,235,0,1575474.253398822488623872350,0.25000000000000000,0.65000000000000000,6100848878.21950043,48.82180365610984
03/01/2021,Basic Attention Token,BAT,0.7630480205637804,0.000274051840508196,0.007494617012686375874319360,0.072625147376916276573188273,94830869.23046243,13464932.182558298,110005021.738000383640285019,6065,526,0,3372234.737535245992378978900,0.25000000000000000,0.65000000000000000,6034716441.79043258,48.55780056577506
03/01/2021,ChainLink Token,LINK,26.566837770018722,0.009541589246214055,0.006543221934090316027432986,0.061836612026554281752422196,86148346.96158311,12484663.449396467,2773221.999494940898003135,362,73,0,453.7780802798119046435000000,0.25000000000000000,0,161920531.35277106,49.9338250796919
03/01/2021,USDT,USDT,1.2633747376779536,0.000453746242413930,0.018981251572996081546746206,0.034634023439514639511225822,783354751.2944313,467686074.5588782,251083700.000869,5542,1558,0,1222223.970611300000000000000,0.07500000000000000,0,29228596802.68955873,47.13914194976694
03/01/2021,Uniswap,UNI,25.028590590664173,0.008989121433838126,0.001740799198201839505840859,0.044876201161283602942921641,357896482.93423045,18905720.405789297,13579443.303355824072890220,2369,133,11250000.00000000000000000,35302.20198326439654734560000,0.25000000000000000,0.60000000000000000,707687416.26765356,49.49033995168651
03/01/2021,Wrapped BTC,WBTC,45206.542310982106,16.236115931711190500,0.004383372144428946339804197,0.051859124649126405177229401,1543690489.0423286,166917114.17074165,30462.78885659,960,136,0,7.6090421160000000000000000,0.20000000000000000,0.65000000000000000,1705737.54008981,49.95204467791159
03/01/2021,USD Coin,USDC,1.2633747376779536,0.000453746242413930,0.019941542483433442010756294,0.035505942647376334983962673,4206177625.9541154,2573346081.338802,1298755213.210852,218339,2642,0,6318776.167310125000000000000,0.07500000000000000,0.75000000000000000,150972917657.07235149,45.346484909375
03/01/2021,DAI,DAI,1.2650714499506555,0.000454355623617492,0.024993243434840229525634326,0.041535814668862961439203221,4355708181.424851,3108320238.112142,999420386.174150850606348608,18810,2823,0,13398653.28201755006187150420,0.15000000000000000,0.75000000000000000,160305975364.47851625,46.55925150241697
03/01/2021,Ether,ETH,2784.32,1.000000000000000000,0.002324014187444560984730425,0.033421457618667562478903893,3440978785.959486,303697591.6193485,1127132.052315202462561247,64844,915,0,364.5850915582586184581000000,0.20000000000000000,0.75000000000000000,61654502.40816351,49.88867262
04/01/2021,Augur,REP,33.44378934784687,0.012011474739917416,0.000000000000000000000000000,0.156991643973134126428393778,129818.03807663529,51272.527608827535,2730.613432372571363283,1378,153,0,382.0305714156215385308000000,1.00000000000000000,0,193690.16030677,49.898558135860256
04/01/2021,TrueUSD,TUSD,1.1321526522629257,0.000406617289773778,0.000525175274550311046585567,0.005705760421713122716087291,67932086.11575603,6777084.855454536,54016654.254287176996787032,4,95,0,85.78353721295919890287500000,0.07500000000000000,0,3000037894.38630759,49.99847720311599
04/01/2021,Basic Attention Token,BAT,0.7510927125642706,0.000269758042381720,0.009464161086858205912152320,0.080154237027773746389875047,95696394.28186941,15586660.797579877,110023989.280861736312188496,6074,513,0,3366406.076798109553542296650,0.25000000000000000,0.65000000000000000,6187601838.22567529,48.56465788305145
04/01/2021,Wrapped BTC,WBTC,41561.516330522936,14.926989832534669200,0.000000000000000000000000000,0.023161490853402344514454149,154610233.95428905,38728.69168973776,3726.17079588,2287,326,0,7.0691145710000000000000000,1.00000000000000000,0.65000000000000000,184119.17367232,49.49395552692969
04/01/2021,0x,ZRX,1.0525725101827141,0.000378035753858290,0.008579633957815466885868985,0.077323544627530190226271375,130499479.5492513,19956405.81929875,106589880.318933430620828405,3656,232,0,1568066.942139489129538222350,0.25000000000000000,0.65000000000000000,6054081780.79599241,48.83054000578529
04/01/2021,Uniswap,UNI,26.65285470141076,0.009572482581531849,0.001409506913906142333420414,0.041920987606188313785287827,381696954.65110385,17454666.757890385,13701320.582624678276906155,2364,136,11250000.00000000000000000,35156.41470409151458339160000,0.25000000000000000,0.60000000000000000,708774968.61637937,49.491818114705254
04/01/2021,ChainLink Token,LINK,26.137742226920913,0.009387477813944127,0.004167134895095952497334230,0.052125040496868118633664725,92360627.47796342,10077808.297589771,3148395.273368387523611112,344,54,0,349.1083241327113893787500000,0.25000000000000000,0,176463257.50242228,49.938499369999995
04/01/2021,Wrapped BTC,WBTC,41561.516330522936,14.926989832534669200,0.002017210101904152951086606,0.040052543126322109011281485,1196259773.1511705,76727715.64939603,26943.82251620,919,125,0,7.0753436820000000000000000,0.20000000000000000,0.65000000000000000,1437864.72850291,49.95556963127915
04/01/2021,Sai (Legacy Dai),SAI,14.71666778588347,0.005285551871151113,0.000000000000000000000000000,0.062558716179589512493643914,2719365.585027108,83049.48410274411,205764.795737063446961861,5948,291,0,26626.68245756330663366300000,1.00000000000000000,0,8614613.18669922,46.62057984060263
04/01/2021,USDT,USDT,1.1321526522629257,0.000406617289773778,0.015343838974949190004877373,0.031113854223423943533555138,685239537.1533118,368155476.08720404,281273863.612779,5560,1558,0,1202037.227594900000000000000,0.07500000000000000,0,28542700436.83768475,47.15824503728548
04/01/2021,USD Coin,USDC,1.1321526522629257,0.000406617289773778,0.018450024911497253355406396,0.034142247259158951867882430,3455488273.3866405,2034220720.5189888,1261583488.874157,218441,2626,0,6216069.978084550000000000000,0.07500000000000000,0.75000000000000000,138459415062.46081226,45.36470148113232
04/01/2021,Ether,ETH,2784.32,1.000000000000000000,0.001465997455726056886146158,0.030263370715969959622982603,3338399157.049142,205030938.66797867,1125716.373428943672987522,64200,901,0,354.2676432713759225009000000,0.20000000000000000,0.75000000000000000,59818573.38329837,49.890394289999996
04/01/2021,Compound Governance Token,COMP,370.6894214039275,0.133134633017730547,0.008711810662946488137460185,0.069362274340928364012003910,195270228.1684201,33673172.17309647,436966.108008824455739799,4159,93,90750.00000000000000000,1029.589013217944333347300000,0.25000000000000000,0.60000000000000000,25960564.93403700,49.281996979166664
04/01/2021,DAI,DAI,1.1332836727625364,0.000407023500446262,0.027130389892561209871372723,0.043289216918361104733366791,4440110279.2750025,3299521411.453285,1019494108.164775732332292723,18691,2851,0,13048065.36476566964723234340,0.15000000000000000,0.75000000000000000,182510475529.26623775,46.583559645103435
05/01/2021,Sai (Legacy Dai),SAI,14.716668314472242,0.005285552060995949,0.000000000000000000000000000,0.062491020195989498945698761,2717942.1717839423,81566.46428120047,205775.991673321637734748,5938,290,0,26633.83455137623333126300000,1.00000000000000000,0,8610103.68068068,46.62057984060263
05/01/2021,Augur,REP,39.19409711698833,0.014076721467715035,0.000000000000000000000000000,0.158833068648810204215592197,150241.84940600293,60273.743828728366,2684.445599323535024411,1375,153,0,388.9952076807927578898000000,1.00000000000000000,0,191275.01865007,49.898558135860256
05/01/2021,0x,ZRX,0.9956799967977127,0.000357602573266619,0.008506916374876361231873313,0.077046756392901104367235138,124456928.35705878,18937067.381446064,107554361.000505331396783923,3635,235,0,1576676.086693947673931417350,0.25000000000000000,0.65000000000000000,6102398825.03579194,48.820395318919104
05/01/2021,ChainLink Token,LINK,27.023533873528713,0.009705613533476293,0.006411178683715150080235299,0.061344013055667227143422718,90174060.19206974,12905005.734306673,2859800.159122539627837411,366,77,0,475.5859787934154114560000000,0.25000000000000000,0,166619435.09451306,49.93282922687752
05/01/2021,Basic Attention Token,BAT,0.766536497803193,0.000275304741482011,0.007443981018450597206464703,0.072422617211739849025791799,95502204.37173508,13505354.402277183,110344055.702982741147173412,6064,526,0,3373480.649542223481209122650,0.25000000000000000,0.65000000000000000,6049598601.57014505,48.55634648088934
05/01/2021,TrueUSD,TUSD,1.3268143912318313,0.000476530855372885,0.001319101325711634246585268,0.009055984003304454335798863,79612725.56869361,12584950.456497127,50518018.949877817437265498,4,134,0,195.5413096921341598878000000,0.07500000000000000,0,2999986486.22130101,49.99734923011697
05/01/2021,Wrapped BTC,WBTC,44848.40952223016,16.107491065046461800,0.000000000000000000000000000,0.023162491032441779410291239,160521902.31151155,40672.028306471424,3585.37335433,2249,321,0,7.0696420510000000000000000,1.00000000000000000,0.65000000000000000,177149.28585619,49.49395443385341
05/01/2021,Compound Governance Token,COMP,350.91587019299504,0.126032880629020729,0.009158882950606622457195635,0.070802117598456304097332969,179271531.98345295,31854373.263865165,421161.092199656294527868,4311,91,90750.00000000000000000,1068.496676655297466515550000,0.25000000000000000,0.60000000000000000,25170776.15316399,49.27064949741107
05/01/2021,Uniswap,UNI,25.683875918989756,0.009224469859423398,0.001875120881496697247441343,0.046005364809022749571502402,372542143.65823877,20687404.055705413,13734776.340942342919642138,2368,133,11250000.00000000000000000,35335.46557258170431013210000,0.25000000000000000,0.60000000000000000,717847623.64551172,49.489996254938454
05/01/2021,DAI,DAI,1.3289678109888028,0.000477304264951156,0.024817005058481366685218101,0.041387943490453756880640441,4227242348.9951873,3006119199.668261,932306325.872232237229351759,18840,2816,0,13455516.07092949034088783900,0.15000000000000000,0.75000000000000000,148083546310.49807317,46.5547631614971
05/01/2021,Wrapped BTC,WBTC,44848.40952223016,16.107491065046461800,0.004017761411984290752812604,0.050260702286620896644759867,1515331873.7962923,154870127.8735641,30342.42080818,981,135,0,7.7498484800000000000000000,0.20000000000000000,0.65000000000000000,1687744.89037137,49.95121881967627
05/01/2021,Ether,ETH,2784.32,1.000000000000000000,0.001508653810457169397087736,0.030432390413051622199670143,3258858718.661349,204838107.22510138,1097230.801251492224645090,64917,912,0,366.7154293714740808667000000,0.20000000000000000,0.75000000000000000,58390911.35171941,49.88831868157895
05/01/2021,USDT,USDT,1.3268143912318313,0.000476530855372885,0.021630734310629028333029340,0.036990447694487503487816781,822138250.4248025,523638908.72901917,226200717.445803,5546,1561,0,1226264.599649525000000000000,0.07500000000000000,0,29206627461.28570349,47.13534933444276
05/01/2021,USD Coin,USDC,1.3268143912318313,0.000476530855372885,0.019933202893978826756207499,0.035498461522320064069819042,4386206142.181323,2682932119.237865,1290071551.191516,218320,2648,0,6339603.302318725000000000000,0.07500000000000000,0.75000000000000000,149895586394.14469357,45.34297175348394
06/01/2021,TrueUSD,TUSD,1.2037101484362,0.000432317459356755,0.000587263798087811760375689,0.006034511763195038738741900,72225851.65641122,7619358.426272082,53672893.906929518957702428,4,100,0,94.59218364940164994275000000,0.07500000000000000,0,3000037894.38630759,49.998386676627256
06/01/2021,ChainLink Token,LINK,24.35150769416998,0.008745944321834409,0.003793717377745154673680207,0.050391460066754719034869923,84201085.0281762,8646379.469115172,3103034.152983691711323940,344,50,0,363.6116787820282723540000000,0.25000000000000000,0,172671993.28890370,49.93787635557601
06/01/2021,0x,ZRX,0.9990192376946249,0.000358801875393139,0.008583323059191043841730304,0.077337307584929676715315100,123857963.24189644,18945623.14384551,106584545.393224100934638534,3647,232,0,1569210.212942024917519910600,0.25000000000000000,0.65000000000000000,6053821282.46022587,48.8291892135454
06/01/2021,Sai (Legacy Dai),SAI,14.71666740498419,0.005285551734349568,0.000000000000000000000000000,0.062494449837773749137316959,2719036.8420381765,81666.22386287888,205837.577151295488424246,5948,291,0,26627.80461256963407734300000,1.00000000000000000,0,8613571.99258639,46.62057984060263
06/01/2021,Augur,REP,35.55759778480534,0.012770657749398538,0.000000000000000000000000000,0.157147477979049580597011553,138023.16283991077,54606.46480729527,2730.613432372571363283,1379,153,0,384.6535467398700935298000000,1.00000000000000000,0,193690.16030677,49.898558135860256
06/01/2021,Basic Attention Token,BAT,0.7503772583031963,0.000269501084036029,0.007839610220509175329480180,0.074006296147113114782235486,93842113.00250992,13684323.123969171,110190855.087019717247789678,6071,513,0,3367535.228154384374073252150,0.25000000000000000,0.65000000000000000,6073327601.20819485,48.563345052235164
06/01/2021,Wrapped BTC,WBTC,42378.409303817585,15.220380309668996100,0.000000000000000000000000000,0.023162843182233468541174453,155257895.50014347,39492.94817113925,3669.74565540,2284,326,0,7.0691863710000000000000000,1.00000000000000000,0.65000000000000000,181326.46600374,49.493954360000004
06/01/2021,Wrapped BTC,WBTC,42378.409303817585,15.220380309668996100,0.002690798452286016212094421,0.043835851918669177510041508,1197687345.8721735,93766354.65315889,26056.26810082,918,126,0,7.1310672700000000000000000,0.20000000000000000,0.65000000000000000,1411819.87520532,49.95517464631243
06/01/2021,USD Coin,USDC,1.2037101484362,0.000432317459356755,0.018186111067823207439166795,0.033895316036938330119573247,3654899965.9703827,2136307341.22289,1267824871.812549,218426,2619,0,6231599.777439700000000000000,0.07500000000000000,0.75000000000000000,137734892874.46323045,45.36181287871334
06/01/2021,Compound Governance Token,COMP,339.63885427904796,0.121982693899784490,0.008865391741076284860734993,0.069860644580284165561598722,177089104.22653666,30859514.903584484,431579.057089204428133458,4180,93,90750.00000000000000000,1034.708347497642155829800000,0.25000000000000000,0.60000000000000000,25695087.10110582,49.28055840440681
06/01/2021,Ether,ETH,2784.32,1.000000000000000000,0.001363285751921800643907306,0.029849865380299890256650322,3293324021.3621845,190668545.30228597,1114687.533960322281991658,64268,904,0,356.0361224667061601625000000,0.20000000000000000,0.75000000000000000,59010559.21750975,49.890104701127235
06/01/2021,USDT,USDT,1.2037101484362,0.000432317459356755,0.020544802569496792006940531,0.036043036659356518779171424,729321399.2891831,452831802.2689791,230902812.834479,5555,1542,0,1204992.824067425000000000000,0.07500000000000000,0,28571202099.27196526,47.15540494689198
06/01/2021,Uniswap,UNI,24.709521185068624,0.008874526342183592,0.001317319177252086372192061,0.041048454760907943575760897,369557477.52777594,16123920.310219951,14338716.391426485723639642,2363,133,11250000.00000000000000000,35179.12049274253352034935000,0.25000000000000000,0.60000000000000000,740199878.49399299,49.49158301757774
06/01/2021,DAI,DAI,1.2053808981222291,0.000432917515990342,0.025604193535000003056867197,0.042044446146320533896938501,4539311729.571978,3278207511.889747,1059335136.269759635924145530,18719,2845,0,13106330.38208649130024003365,0.15000000000000000,0.75000000000000000,175412817218.65028259,46.57958557543352
07/01/2021,Augur,REP,41.16804452719883,0.014785672813181973,0.000000000000000000000000000,0.158766364417173272333430497,157808.5375390399,63291.21655504539,2685.628670638475598712,1375,153,0,389.7382034206561408598000000,1.00000000000000000,0,191275.01865007,49.898558135860256
07/01/2021,Sai (Legacy Dai),SAI,14.716668660620256,0.005285552185316435,0.000000000000000000000000000,0.062440249374491559424945095,2717586.0111488267,80471.9567703841,205827.786377206201456903,5937,290,0,26635.46267999676650024800000,1.00000000000000000,0,8608975.20547486,46.62057984060263
07/01/2021,Wrapped BTC,WBTC,45960.3797985865,16.506859771357639100,0.000000000000000000000000000,0.023163637018147396495648365,162406999.2563131,41683.394179251656,3539.79325135,2242,321,0,7.0697061210000000000000000,1.00000000000000000,0.65000000000000000,174893.35010230,49.493955505348694
07/01/2021,0x,ZRX,0.9062544345005711,0.000325485014114962,0.008611429934050468118880833,0.077442613181480659535232920,112494544.40752387,17240929.294785485,106684886.662738558641547215,3635,235,0,1577963.610569641083493759100,0.25000000000000000,0.65000000000000000,6059951237.43214782,48.81888015729232
07/01/2021,ChainLink Token,LINK,26.65373060243859,0.009572797164994895,0.003791844409465534236451292,0.050382579656168311508206090,88403982.73282583,9075050.904201452,2976774.849843033710497224,370,80,0,496.1062825932790429600000000,0.25000000000000000,0,165612081.04342254,49.931910940948526
07/01/2021,Uniswap,UNI,24.651701003063252,0.008853759985584720,0.001987458984208559173794653,0.046923333616849649895876947,342187327.128624,19753777.150552046,13114930.354518816772290936,2369,134,11250000.00000000000000000,35364.36684088848868044385000,0.25000000000000000,0.60000000000000000,686960537.66585965,49.48969302149749
07/01/2021,Basic Attention Token,BAT,0.736216752958136,0.000264415280197009,0.007777493263050096035002566,0.073754865115134508944853630,91591225.83989896,13294274.508926623,109724908.664636984830176882,6067,526,0,3374501.646087955866021225400,0.25000000000000000,0.65000000000000000,6040647502.11487446,48.5551519699651
07/01/2021,Compound Governance Token,COMP,352.93863495305027,0.126759364926822432,0.009231212824857412458270459,0.071032001102321883866094758,179499007.3043789,32044958.356527925,418862.913386694568807961,4315,91,90750.00000000000000000,1073.432879789755984795550000,0.25000000000000000,0.60000000000000000,25057545.38806513,49.26921879596412
07/01/2021,DAI,DAI,1.3958977351192252,0.000501342422968346,0.024610655211422074154733719,0.041214141216515970790355127,4362176404.160787,3089307019.2985873,925362863.827516149265836950,18850,2812,0,13498510.98974784964465365060,0.15000000000000000,0.75000000000000000,145472261874.39513321,46.551166678965465
07/01/2021,Ether,ETH,2784.32,1.000000000000000000,0.001577139360742236493994411,0.030700852152194830344627335,3223173544.758607,209960166.3646341,1082576.159441802247232070,64941,918,0,368.1595014315614261953000000,0.20000000000000000,0.75000000000000000,57751233.25361934,49.88807197
07/01/2021,USDT,USDT,1.3936372554908205,0.000500530562396140,0.020727617866334872293041430,0.036204246801752862645055597,860317076.9666836,536513626.5193883,233573760.927692,5550,1549,0,1229620.318982450000000000000,0.07500000000000000,0,29095539896.34464510,47.13219050717005
07/01/2021,TrueUSD,TUSD,1.3936372554908205,0.000500530562396140,0.001220459120542481942070972,0.008709523196556601635583261,83622647.49996592,12715286.225228757,50879568.796559790300145629,4,138,0,216.2280432841431728007000000,0.07500000000000000,0,2999986486.22130101,49.997136638955475
07/01/2021,USD Coin,USDC,1.3936372554908205,0.000500530562396140,0.017661297769180167439506482,0.033398925403603279456053538,4100172211.0611243,2362042527.6758475,1253545002.696910,218307,2633,0,6355551.828555625000000000000,0.07500000000000000,0.75000000000000000,133393951972.09158983,45.34023732562892
07/01/2021,Wrapped BTC,WBTC,45960.3797985865,16.506859771357639100,0.003407468834626654497170218,0.047442401159219390017960975,1544071351.35516,141638766.18964273,30521.79249771,995,135,0,7.8456741320000000000000000,0.20000000000000000,0.65000000000000000,1678127.23812033,49.95064842480432
08/01/2021,Wrapped BTC,WBTC,42193.80258209189,15.154078044941633400,0.000000000000000000000000000,0.023162882133075145706213122,154522823.4422214,39323.22317226392,3668.35338162,2278,326,0,7.0692411710000000000000000,1.00000000000000000,0.65000000000000000,181257.58513749,49.4939620790915
08/01/2021,0x,ZRX,0.965084698740432,0.000346614145910108,0.008600524323025172238468917,0.077402204072476941346268072,119534438.74220707,18305968.284099024,106460980.243496424502258883,3638,232,0,1570217.194175384083950835850,0.25000000000000000,0.65000000000000000,6047787728.51687803,48.82799852023655
